employee_id,department,gender,age,length_of_service,previous_year_rating,awards_won?,no_of_trainings,avg_training_score,is_promoted
58188,Procurement,f,54,7,3,0,1,67,0
70206,Operations,m,40,3,3,0,1,58,0
23444,Procurement,m,43,7,3,0,1,70,0
4408,Operations,m,20,2,1,0,1,63,0
945,Analytics,m,30,6,3,0,1,83,0
35742,Operations,f,44,6,5,0,1,63,0
8907,Procurement,f,24,2,5,0,2,68,0
76287,Technology,f,40,6,3,0,1,78,0
19287,Legal,m,31,2,5,0,1,58,0
45875,R&D,m,28,4,5,0,1,91,0
33027,Procurement,m,33,7,4,0,3,69,0
33227,Technology,f,34,5,5,0,1,77,0
58842,HR,f,38,7,4,1,1,46,0
65578,Sales & Marketing,m,43,9,5,0,1,49,1
68231,Analytics,m,27,1,,0,2,85,0
52119,Sales & Marketing,m,30,6,1,0,1,46,0
35224,Analytics,m,27,7,3,0,3,84,0
14751,Operations,f,35,8,5,0,1,57,0
16374,Operations,m,28,4,3,0,2,56,0
3422,Procurement,m,34,6,1,0,1,71,0
44697,Technology,m,30,1,,0,1,82,0
38008,Sales & Marketing,m,34,6,1,0,1,48,0
24578,Sales & Marketing,m,37,11,3,0,2,52,0
35402,Finance,m,33,5,5,0,1,70,1
20978,Procurement,m,36,4,3,0,1,71,0
37057,Operations,m,43,12,3,0,1,65,0
76611,Technology,f,26,2,3,0,1,84,0
18324,Finance,m,26,2,3,0,1,61,0
45005,Technology,m,40,5,4,0,1,81,0
9836,Sales & Marketing,f,31,5,5,0,1,62,1
74166,Technology,f,47,6,3,0,1,79,0
42666,Procurement,m,36,10,3,0,1,68,0
9176,Operations,m,31,7,5,0,3,57,0
58031,Sales & Marketing,m,29,1,,0,3,49,0
29700,Sales & Marketing,m,43,6,1,0,2,44,0
42051,Procurement,m,44,2,4,0,1,72,0
37898,Procurement,f,27,4,1,0,1,73,0
31309,Procurement,f,27,5,3,0,1,70,0
54142,Operations,m,47,16,3,0,1,56,0
45784,Legal,m,34,5,3,0,1,61,0
75646,Sales & Marketing,m,29,3,1,0,2,48,0
14288,Analytics,m,39,8,5,0,1,87,0
44019,Operations,m,34,6,4,0,1,50,1
18275,Procurement,m,29,7,5,0,1,70,0
55486,Sales & Marketing,m,36,7,1,0,1,48,0
26896,Procurement,m,35,3,1,0,1,69,0
70353,Sales & Marketing,m,34,6,4,0,1,92,1
9648,Legal,f,31,7,3,0,1,60,0
15596,Sales & Marketing,f,42,12,4,0,1,52,0
22984,Analytics,m,49,4,3,0,1,86,0
8730,Sales & Marketing,m,33,7,2,0,1,45,0
12855,Operations,m,33,5,4,1,1,66,1
55474,Analytics,m,28,1,,0,1,83,0
60610,Sales & Marketing,m,27,4,5,0,3,46,0
6834,Operations,f,38,2,4,0,1,58,0
63311,Procurement,f,29,5,2,0,2,72,0
74448,Procurement,f,34,2,4,0,1,67,0
28105,Sales & Marketing,m,45,14,5,0,1,52,0
30385,Sales & Marketing,m,38,9,4,0,1,49,0
33118,Technology,m,33,10,5,0,1,79,1
52948,Procurement,f,26,3,3,0,1,72,0
13190,Sales & Marketing,f,44,6,5,0,1,47,0
15849,Sales & Marketing,m,26,5,4,0,1,48,0
70807,Sales & Marketing,m,41,5,5,0,1,50,0
22994,Analytics,m,38,10,4,0,1,84,0
33605,Legal,m,35,9,4,0,1,59,0
13003,Analytics,m,34,3,1,0,2,85,0
68711,Sales & Marketing,m,37,7,5,0,1,51,0
67970,Technology,f,42,12,4,0,1,82,0
63357,Operations,m,40,15,4,0,1,61,0
63400,Finance,f,29,4,4,0,2,61,0
70915,Sales & Marketing,m,47,13,3,0,1,45,0
57112,Procurement,f,29,6,3,0,1,72,0
65395,HR,f,29,3,3,0,1,49,0
49469,Finance,f,25,2,3,0,1,58,0
65001,Sales & Marketing,f,56,13,1,0,1,50,0
55061,Analytics,m,27,3,5,0,1,84,0
72167,Procurement,f,47,16,5,0,1,68,0
11942,Analytics,m,35,7,5,0,1,81,0
19364,Operations,m,47,15,3,0,1,60,0
3621,Sales & Marketing,m,32,4,4,0,1,47,0
20618,HR,f,50,14,4,0,1,44,0
18901,Operations,m,27,5,1,1,1,55,0
1520,Operations,m,48,5,5,0,1,54,0
69041,Sales & Marketing,m,45,6,3,0,1,49,0
5604,Procurement,m,34,4,3,0,1,69,0
63375,Operations,m,42,6,1,0,1,65,0
40122,Technology,m,37,9,3,0,1,85,0
50418,R&D,m,35,9,1,0,1,82,0
24071,Analytics,m,27,3,5,0,2,86,0
38518,Technology,f,38,9,5,0,2,77,0
30598,Technology,f,28,1,,0,1,81,0
51922,Sales & Marketing,m,42,11,5,0,1,48,1
54486,Analytics,m,36,9,2,0,1,82,0
39388,Operations,m,27,3,3,0,1,62,0
7895,R&D,m,29,3,3,0,1,85,1
15707,Sales & Marketing,f,36,9,5,0,1,50,0
21905,Procurement,f,49,9,4,0,1,69,0
60055,Operations,m,34,7,5,0,1,60,0
23645,Operations,m,40,9,3,0,1,60,0
50474,Sales & Marketing,m,32,2,4,0,1,48,0
75589,Technology,f,35,10,5,0,1,89,1
41217,Operations,f,37,3,3,0,1,62,0
15175,Procurement,m,28,3,3,0,1,70,0
17759,Operations,f,33,8,5,0,1,60,1
19136,Operations,f,38,4,1,0,1,59,0
41607,Operations,m,43,12,4,0,1,62,0
6052,Sales & Marketing,f,26,3,1,0,2,48,0
62828,Procurement,f,26,4,3,0,1,65,0
28937,Sales & Marketing,m,38,9,5,0,1,56,0
31915,Operations,m,33,7,5,0,1,59,0
36284,Sales & Marketing,m,31,6,4,0,1,51,0
14157,HR,f,33,4,3,0,1,50,0
31391,Technology,m,34,5,1,0,1,80,0
993,Sales & Marketing,m,30,6,5,0,1,49,0
27050,Sales & Marketing,m,41,11,3,0,2,48,0
65263,Legal,m,33,7,4,0,1,59,0
28718,Sales & Marketing,m,41,7,2,0,1,49,0
54594,Sales & Marketing,m,43,13,4,0,1,45,0
41149,Analytics,m,29,3,3,0,1,84,0
58029,Operations,m,29,3,3,0,2,61,0
63394,Technology,f,39,7,3,0,1,78,0
9433,Procurement,f,37,3,5,0,1,71,0
40813,Procurement,m,35,4,3,0,1,68,0
42531,Procurement,m,21,2,3,0,1,67,0
69306,Analytics,m,36,5,1,0,2,88,0
67262,R&D,f,38,3,3,0,1,82,0
6106,Finance,m,51,3,5,0,3,61,0
59056,HR,f,30,3,5,0,1,47,0
40964,Technology,m,31,5,5,0,1,79,1
61817,Technology,f,38,11,3,0,1,75,0
77230,HR,f,29,3,2,0,1,51,0
40894,HR,m,23,2,5,0,1,47,0
29334,Technology,m,31,5,1,0,3,78,0
347,Operations,f,36,7,2,0,1,60,0
63509,Sales & Marketing,m,28,1,,0,1,45,0
21316,Sales & Marketing,m,37,5,4,0,1,45,0
19352,Operations,f,40,7,3,0,1,59,0
36893,Analytics,f,26,4,3,0,1,84,0
51844,Operations,f,44,6,5,0,1,59,0
70818,Procurement,m,37,3,3,0,1,72,0
34460,Operations,m,32,5,4,0,1,59,0
37421,Sales & Marketing,f,36,10,4,0,1,49,0
507,Procurement,m,39,3,5,0,1,69,0
75463,Sales & Marketing,m,31,5,1,0,2,49,0
67192,Sales & Marketing,m,27,2,2,0,1,51,0
42030,Sales & Marketing,m,27,5,3,0,1,51,0
27792,Operations,m,25,1,,0,1,61,0
42099,Sales & Marketing,m,29,5,4,0,1,49,0
24394,Sales & Marketing,m,32,3,4,0,1,47,0
63590,Sales & Marketing,m,35,10,5,0,1,51,0
11451,Sales & Marketing,m,51,5,4,0,1,47,0
46280,Technology,f,33,9,1,0,1,78,0
34976,Sales & Marketing,f,36,10,2,0,1,47,0
59958,Procurement,m,53,8,3,0,1,67,0
77538,Sales & Marketing,m,45,14,3,0,1,54,0
68201,Technology,m,30,4,3,0,1,78,0
60563,Operations,m,30,2,5,0,1,53,0
1317,Finance,m,29,1,,0,2,59,0
73752,Sales & Marketing,m,40,11,5,0,1,50,0
74843,Sales & Marketing,m,44,7,3,0,1,52,1
73510,Sales & Marketing,m,35,9,4,0,2,58,0
21917,R&D,m,32,6,2,0,1,82,0
3588,Operations,f,33,3,3,0,1,61,0
15327,Operations,f,39,7,4,0,1,62,0
11795,Technology,m,27,4,4,0,1,83,0
17956,Legal,m,27,1,,0,1,62,0
53872,Procurement,m,36,2,4,0,1,74,0
14034,Operations,f,33,7,2,1,1,73,1
2375,Sales & Marketing,m,28,3,3,0,1,56,0
39590,Technology,m,34,9,5,0,1,80,0
11870,Sales & Marketing,m,32,2,5,0,1,46,0
58452,Operations,m,34,4,5,0,2,60,0
58312,Technology,f,31,7,2,0,1,79,0
22806,Operations,f,39,14,3,0,1,54,0
74901,Analytics,m,30,6,3,0,1,84,0
57592,R&D,m,26,3,4,0,2,83,0
46491,Operations,m,49,23,5,0,1,57,0
40704,Operations,f,43,3,5,0,1,60,0
13581,Technology,m,28,3,2,0,1,81,0
25528,Finance,f,42,12,3,0,1,64,0
855,Sales & Marketing,m,59,18,1,0,1,49,0
57306,Analytics,f,32,4,2,0,1,84,0
71087,Operations,f,26,2,4,0,1,59,0
69023,Procurement,f,35,2,3,0,2,73,0
67249,Procurement,f,38,9,3,0,1,72,0
13687,HR,m,32,5,4,0,1,45,0
70463,Technology,m,36,3,3,0,1,78,0
18952,Operations,f,38,9,1,0,1,57,0
62851,Legal,f,32,3,3,0,1,57,0
6720,Operations,m,27,3,4,0,1,56,0
62385,Technology,m,31,7,4,0,3,90,1
29035,Procurement,f,40,5,4,0,1,68,0
21720,Technology,f,32,2,3,0,2,84,0
60845,Operations,f,37,7,5,0,1,60,0
19987,Procurement,f,31,3,4,0,1,70,0
50381,Sales & Marketing,m,27,4,1,0,1,51,0
29735,Sales & Marketing,m,26,5,1,0,1,53,0
27923,Analytics,m,26,3,4,0,2,84,0
22608,Finance,f,33,7,3,0,3,63,0
26172,HR,f,36,8,3,0,1,48,0
1398,Technology,f,27,1,,0,1,80,0
63151,Technology,m,50,16,4,0,1,83,0
2231,Procurement,m,32,5,3,0,1,71,0
58286,Analytics,m,28,2,1,0,3,98,1
28789,Sales & Marketing,m,33,9,1,0,1,45,0
17879,Operations,m,29,3,5,0,1,56,0
48135,Sales & Marketing,f,26,1,,0,1,50,0
16651,Operations,f,25,1,,0,1,62,0
45281,Sales & Marketing,f,46,17,1,0,1,51,0
34532,Sales & Marketing,f,38,10,5,0,1,52,0
22743,Operations,m,28,1,4,0,1,57,0
61720,Analytics,m,43,12,5,0,1,86,0
6618,Sales & Marketing,m,29,2,3,0,1,48,0
64774,Finance,m,25,2,3,0,1,60,0
16983,Procurement,m,34,3,2,0,2,69,0
38676,Sales & Marketing,m,29,6,5,0,2,50,0
23303,Sales & Marketing,f,27,3,3,0,1,52,0
62503,Sales & Marketing,m,26,2,5,0,1,51,0
37745,Operations,m,41,6,3,0,1,62,0
30309,Sales & Marketing,f,28,4,5,0,1,52,0
18450,Sales & Marketing,m,47,7,5,0,1,49,0
63681,Operations,m,41,5,5,0,1,56,0
57236,Finance,f,27,1,,0,1,59,0
72766,Technology,m,60,29,4,0,2,77,0
8840,Sales & Marketing,m,24,2,3,0,1,52,0
13249,Operations,m,53,4,3,0,1,56,0
33215,Technology,m,27,1,,0,1,76,0
71301,Technology,m,28,4,3,0,1,81,0
56777,Sales & Marketing,m,43,7,4,0,1,46,0
66045,Analytics,m,32,5,4,0,2,82,0
1692,Sales & Marketing,m,27,1,,0,1,53,1
39984,Technology,m,27,3,3,0,1,78,0
34719,Operations,f,54,13,4,0,1,58,0
45114,Procurement,f,59,7,3,0,1,69,0
56699,Sales & Marketing,m,25,3,5,0,1,47,0
35366,Finance,m,46,7,3,0,3,59,0
9868,Operations,m,43,14,3,0,1,58,0
15634,Analytics,m,29,1,4,0,1,87,0
3645,Technology,f,36,5,3,0,1,77,0
72651,Sales & Marketing,f,30,1,,0,2,49,0
10064,Operations,m,30,7,4,0,1,58,0
52237,Operations,m,42,6,5,0,1,56,0
43618,Operations,f,40,5,5,0,1,61,0
20374,Operations,f,43,7,5,0,1,64,0
68889,Operations,f,36,8,4,0,1,63,0
27018,Operations,f,34,5,2,0,1,59,0
8777,Sales & Marketing,m,28,2,5,0,1,47,0
23650,Finance,m,31,7,3,0,1,60,0
13922,Sales & Marketing,f,32,5,1,0,1,53,0
59135,Sales & Marketing,m,35,4,2,0,1,45,0
38849,Sales & Marketing,m,38,8,3,0,2,45,0
20773,Operations,f,41,7,3,0,1,58,0
44030,Technology,m,31,3,1,0,1,83,0
4119,Sales & Marketing,m,25,2,4,0,1,52,0
13426,Operations,m,26,3,3,0,1,59,0
6833,Technology,f,49,4,2,0,1,80,0
2400,Sales & Marketing,m,45,8,5,0,1,54,0
3842,Technology,f,46,6,1,0,1,77,0
56524,R&D,f,33,4,3,0,1,82,0
12433,Technology,f,37,9,3,0,1,82,0
4761,Sales & Marketing,m,26,5,5,0,1,52,0
17619,Operations,m,28,2,3,0,1,53,0
9298,Procurement,m,30,6,3,0,1,70,0
419,Technology,f,43,12,1,0,2,80,0
58854,Sales & Marketing,m,52,8,3,0,2,49,0
60388,Procurement,f,29,3,1,0,2,75,0
2079,Technology,m,31,1,,0,2,79,0
70752,Operations,f,33,4,3,0,1,59,0
66569,R&D,m,31,6,5,0,1,87,0
42500,Sales & Marketing,m,36,3,3,0,1,46,1
21058,Operations,m,30,3,4,0,1,64,0
38952,Operations,f,50,9,5,0,1,57,0
59537,Procurement,m,48,4,3,0,1,68,0
49943,Operations,m,43,15,4,0,2,59,0
13979,Sales & Marketing,m,45,6,5,0,1,52,0
42949,Operations,m,46,19,1,0,1,59,1
75559,Operations,m,37,3,1,0,1,62,0
32078,Procurement,f,37,6,1,0,1,65,0
242,Technology,f,36,3,3,0,1,76,0
55954,Analytics,m,47,18,3,0,1,86,0
15931,Sales & Marketing,m,32,5,4,0,1,52,0
63972,Finance,m,37,5,4,0,1,62,0
70187,Operations,f,51,9,3,0,1,56,0
33277,Sales & Marketing,f,50,5,3,0,1,52,0
53067,Procurement,m,25,6,4,0,1,76,0
61480,Sales & Marketing,m,37,5,5,0,1,48,0
16118,Sales & Marketing,m,28,4,5,0,1,48,0
47281,Sales & Marketing,m,57,5,1,0,1,48,0
75173,Sales & Marketing,f,34,4,4,1,1,53,0
22714,Operations,f,31,10,5,0,1,58,0
58035,Sales & Marketing,f,32,4,5,0,1,53,0
72265,Operations,m,30,4,4,0,1,56,0
3517,Sales & Marketing,f,39,11,5,0,1,43,0
30120,Operations,f,34,5,1,0,1,61,0
8305,Sales & Marketing,m,38,7,3,0,2,50,0
1872,Sales & Marketing,m,35,4,3,0,1,51,0
66016,Procurement,m,50,16,3,0,1,70,0
7015,Operations,m,37,8,3,0,2,62,0
9937,Operations,m,34,3,4,0,1,59,0
45452,Technology,m,32,6,4,0,1,80,0
38108,Sales & Marketing,m,31,3,3,0,3,50,0
17131,Operations,m,31,3,5,0,1,55,0
1449,Procurement,f,33,8,3,0,1,74,1
59002,Sales & Marketing,m,27,1,,0,1,51,0
35081,Procurement,m,44,10,3,0,1,72,0
28444,Technology,m,31,4,2,0,2,80,0
12304,Procurement,m,27,1,,0,2,69,0
26081,Sales & Marketing,m,26,2,5,0,1,45,0
26088,Operations,m,32,4,2,0,2,63,0
61829,Sales & Marketing,m,37,6,3,0,1,49,0
19946,Operations,m,28,4,3,0,1,60,0
24246,Operations,m,34,2,3,0,1,62,0
30288,Operations,m,44,5,5,0,1,70,1
6327,Technology,m,34,7,3,0,1,82,0
75240,Sales & Marketing,m,48,6,5,1,2,85,1
10865,Sales & Marketing,m,38,8,5,0,1,51,0
6384,Sales & Marketing,f,29,2,4,0,1,52,0
47805,Technology,m,36,9,3,0,2,78,0
5020,Procurement,f,32,6,5,0,1,73,0
25833,Sales & Marketing,m,33,3,5,0,2,66,1
21034,Technology,m,32,6,3,0,2,79,0
9790,Sales & Marketing,m,38,10,2,0,1,44,0
16711,Sales & Marketing,m,45,7,3,0,1,49,0
8906,R&D,m,34,3,3,0,1,84,0
74006,Sales & Marketing,f,28,2,2,0,1,48,0
41017,Operations,m,33,4,3,0,1,60,0
69982,Operations,m,26,1,,0,3,61,0
23385,Technology,f,26,2,2,0,1,82,0
50188,Analytics,m,33,4,3,0,1,86,0
24853,Technology,f,30,4,1,0,1,78,0
23849,Sales & Marketing,m,40,4,3,0,2,50,0
71855,Operations,m,38,2,5,0,1,59,0
35849,Sales & Marketing,f,32,5,4,0,1,48,0
15973,Sales & Marketing,m,29,6,2,0,1,53,0
31126,Sales & Marketing,m,29,3,2,0,2,47,0
33795,Sales & Marketing,m,34,4,4,0,1,49,0
6241,Sales & Marketing,m,35,7,3,0,2,46,0
60323,Operations,f,30,2,3,0,1,60,0
36253,R&D,m,31,3,5,0,1,86,1
25283,Sales & Marketing,f,33,3,3,0,2,45,0
60752,HR,m,36,3,5,0,2,47,0
21214,Sales & Marketing,m,31,5,3,0,1,48,0
13844,Operations,m,34,2,3,0,1,57,0
49986,Operations,f,49,9,1,0,1,59,0
61229,Analytics,m,31,4,1,1,2,90,0
61007,Sales & Marketing,m,40,7,5,0,1,43,0
63651,Procurement,m,31,2,4,0,1,69,0
40191,Operations,f,48,10,4,0,1,57,0
59717,Sales & Marketing,m,26,2,1,0,1,48,0
25188,Operations,m,39,11,3,0,3,57,0
50811,Analytics,f,30,5,5,0,1,85,1
55370,Technology,f,43,14,5,0,2,82,0
41907,Sales & Marketing,m,33,6,5,0,1,48,0
33724,Analytics,m,36,3,3,0,1,84,0
16265,Operations,m,37,10,3,1,1,94,1
22108,Operations,m,29,3,3,0,1,57,0
25584,Operations,f,43,7,5,0,1,58,0
8575,Sales & Marketing,f,40,12,5,0,1,54,0
53754,Operations,f,37,7,2,0,1,63,0
35468,Analytics,f,29,3,4,0,1,87,0
1915,Technology,m,57,13,4,0,1,81,0
8488,Sales & Marketing,m,35,10,3,0,1,56,0
38277,Sales & Marketing,f,35,9,3,0,1,54,0
74812,Operations,m,33,10,5,0,1,59,0
70485,Technology,f,33,7,3,0,1,82,0
5603,Sales & Marketing,m,36,4,2,0,1,50,0
26405,Procurement,m,35,10,5,0,1,66,0
24176,Technology,m,33,4,3,0,3,82,0
44171,Analytics,m,29,4,3,0,2,87,0
44561,Sales & Marketing,m,39,4,1,0,1,51,0
2646,Operations,m,47,18,3,0,1,62,0
46347,Operations,m,33,7,3,0,1,86,1
52012,Operations,m,32,7,2,0,1,53,0
77646,Operations,m,35,5,3,0,1,62,0
36619,Procurement,f,30,6,3,0,2,72,0
18289,Sales & Marketing,m,30,5,3,0,1,47,0
32502,Operations,m,38,4,3,1,2,58,1
24193,Sales & Marketing,f,27,5,3,0,1,51,0
8096,HR,f,30,4,5,0,1,48,0
36680,Procurement,f,39,12,5,0,1,69,0
42592,R&D,m,40,2,5,0,1,86,0
49717,Sales & Marketing,m,41,8,2,0,1,50,0
4845,Sales & Marketing,m,30,2,3,0,1,50,0
7032,Sales & Marketing,m,40,4,1,0,1,55,0
24101,Technology,m,24,2,3,0,1,79,0
56601,Operations,m,37,4,2,0,1,66,0
25061,Technology,m,33,2,2,0,1,78,1
40806,Technology,f,41,6,2,0,1,84,0
40569,Procurement,m,39,7,3,0,1,70,0
62109,Procurement,f,32,4,1,0,1,65,0
59802,Operations,f,27,3,3,0,1,57,0
51816,Operations,m,28,3,3,0,1,62,0
19932,Procurement,f,29,5,3,1,1,75,0
53882,Operations,f,45,3,3,0,1,63,0
19376,Sales & Marketing,m,23,1,,0,1,45,0
27538,Procurement,f,40,7,1,0,1,70,0
73692,Operations,m,44,16,5,0,2,73,1
48256,Operations,m,40,8,4,0,1,66,0
31713,Procurement,m,30,2,4,0,1,70,0
51172,Sales & Marketing,m,45,2,2,0,1,49,0
24092,Operations,m,40,11,4,0,1,58,0
58071,Legal,m,29,3,3,0,1,71,1
5767,HR,m,28,4,3,0,1,48,0
60979,Technology,f,32,6,2,0,1,82,0
10271,Analytics,m,40,12,5,0,1,84,0
54400,Technology,f,48,6,3,0,1,82,0
30130,Technology,m,35,7,2,0,1,79,0
32823,Procurement,f,38,8,5,0,1,72,1
69649,Sales & Marketing,m,34,4,4,1,2,58,1
2628,Sales & Marketing,m,28,6,1,0,1,54,0
46218,Operations,m,35,9,3,0,1,63,0
23512,Operations,f,58,10,5,0,1,60,0
26241,Sales & Marketing,m,30,5,5,0,1,51,0
34033,Sales & Marketing,m,32,4,5,0,1,51,0
33654,Sales & Marketing,m,30,5,4,0,2,46,0
28335,Technology,f,26,2,1,0,1,82,0
51741,Procurement,m,34,6,4,0,1,70,0
43320,Sales & Marketing,m,29,2,1,0,3,50,0
68077,Technology,m,33,7,5,0,1,78,0
17145,Technology,f,38,2,2,0,1,81,0
50017,Operations,m,48,6,5,1,1,58,0
47928,Procurement,f,24,3,3,0,2,71,0
36497,Finance,m,35,8,3,0,1,60,0
20846,Sales & Marketing,m,27,2,3,0,1,52,0
31468,R&D,m,35,6,5,0,1,86,0
35512,Procurement,f,29,4,3,1,1,70,0
52133,HR,m,50,23,3,0,1,48,0
38947,Sales & Marketing,m,46,6,1,0,3,48,0
58131,Operations,m,33,10,3,0,1,62,0
76641,Procurement,f,38,5,3,0,1,69,0
35973,Procurement,f,36,8,3,0,1,76,1
70469,Analytics,m,31,6,3,0,2,88,0
69885,Sales & Marketing,m,32,6,3,0,1,49,0
72997,Technology,f,27,1,,0,1,82,0
25276,HR,f,26,3,2,0,1,49,0
36182,Technology,m,30,2,5,1,1,88,1
3065,Operations,f,34,9,3,0,1,63,0
32739,Analytics,m,33,7,3,0,1,87,0
78095,Technology,f,26,2,3,0,1,83,1
29136,Sales & Marketing,m,43,13,3,0,1,51,0
51649,Sales & Marketing,m,32,3,5,0,1,53,0
25445,Operations,f,25,1,,0,1,58,0
65872,Sales & Marketing,f,36,3,3,0,1,51,1
53880,Procurement,f,25,1,,0,2,73,0
72600,Sales & Marketing,m,39,9,1,0,3,47,0
73017,Sales & Marketing,m,40,7,5,0,1,45,0
10046,Legal,m,56,7,1,0,1,59,0
27105,Sales & Marketing,f,41,13,5,0,1,54,0
45699,Analytics,m,28,1,,0,1,84,0
23278,Sales & Marketing,m,32,6,1,0,1,51,0
48610,Procurement,m,31,7,1,0,1,70,0
28956,Procurement,f,37,8,5,0,1,70,0
12081,Procurement,m,27,1,,0,4,68,0
45855,Procurement,f,31,3,3,0,2,70,0
59027,Sales & Marketing,m,32,7,1,0,1,45,0
42734,Sales & Marketing,m,31,7,3,0,1,52,0
1454,Sales & Marketing,m,32,3,3,0,1,50,0
47652,Technology,m,30,5,4,0,3,80,0
60974,Procurement,m,32,5,3,0,1,76,0
413,Sales & Marketing,m,46,12,2,0,2,48,0
55295,Operations,m,33,8,2,0,1,57,0
21727,Operations,m,28,5,2,0,1,58,0
46265,Analytics,m,34,4,5,0,2,85,0
74432,Procurement,f,37,4,4,0,1,73,1
43308,Sales & Marketing,m,31,7,4,0,1,60,1
37208,Finance,m,31,2,4,0,1,56,0
58837,HR,f,38,4,4,0,1,45,0
5244,Technology,f,34,6,1,0,1,79,0
7161,HR,m,33,7,1,0,1,46,0
44076,Procurement,m,33,3,4,0,3,71,0
4525,Operations,f,30,8,2,0,1,58,0
15397,Operations,f,26,2,3,0,1,58,0
58397,Sales & Marketing,m,47,7,4,0,1,50,0
77663,Sales & Marketing,m,34,2,1,0,1,49,0
16194,Technology,m,36,10,5,0,1,83,1
1144,Procurement,m,27,1,4,0,4,83,1
57644,Legal,m,30,2,4,0,1,57,0
54280,Finance,m,33,6,3,0,4,73,1
20653,Operations,m,32,5,4,0,1,61,0
34817,Procurement,m,36,4,3,0,1,70,0
53870,Operations,f,35,4,5,0,2,60,0
35789,Procurement,f,31,2,2,0,1,70,0
77077,Procurement,f,31,5,3,0,2,71,0
17736,Operations,m,32,4,5,0,1,62,0
7294,Technology,f,25,2,4,0,1,80,0
60748,Procurement,f,36,5,5,0,1,69,0
44239,Operations,m,34,3,4,0,1,61,0
45373,Procurement,m,55,6,3,0,1,68,0
37549,Sales & Marketing,m,29,2,5,0,1,48,0
17172,Sales & Marketing,m,30,4,3,0,1,50,0
1007,Analytics,m,30,5,5,0,1,83,0
77672,Sales & Marketing,f,45,15,1,0,1,46,0
35669,Technology,m,47,16,5,0,1,79,0
12877,Technology,f,33,4,1,0,2,77,0
37357,Operations,m,37,7,5,0,1,60,0
21822,Procurement,m,43,6,1,0,1,67,0
59794,Sales & Marketing,m,29,6,5,0,2,45,0
9986,Procurement,f,38,4,2,0,1,68,0
38812,Analytics,m,42,4,3,0,3,80,0
1954,Analytics,m,37,9,5,0,1,84,1
52157,Analytics,m,27,1,,0,1,85,0
35388,Operations,m,29,2,3,0,1,59,0
76890,Operations,f,41,12,3,0,1,59,0
65009,Technology,m,43,6,3,0,1,81,0
57431,Procurement,f,27,2,3,0,1,69,0
75446,Analytics,m,25,1,,0,1,88,0
55557,Operations,f,33,6,2,1,1,63,0
24832,Sales & Marketing,m,36,3,1,0,1,50,0
21808,Procurement,m,33,9,5,0,1,68,1
64011,Procurement,m,32,3,1,0,2,70,0
22313,Sales & Marketing,m,29,5,3,0,1,46,0
61251,R&D,m,32,6,5,0,1,87,0
41590,Sales & Marketing,m,33,6,5,0,2,45,0
39409,Technology,m,32,3,1,0,1,81,0
75767,Analytics,m,28,1,,0,1,87,0
67453,Technology,m,29,3,2,0,1,76,0
53390,Operations,f,26,4,1,0,1,55,0
9988,Operations,m,31,6,3,0,1,63,0
36638,Technology,m,28,3,2,0,3,80,1
51674,Procurement,m,29,1,,0,2,68,0
31368,Operations,m,30,3,4,0,2,59,0
36906,Sales & Marketing,m,35,9,3,0,1,48,0
59875,Technology,m,32,5,3,0,1,78,0
62830,Operations,f,29,2,4,0,1,60,0
39975,HR,f,27,1,,0,1,54,0
21612,Sales & Marketing,m,41,3,1,0,1,43,0
20984,Sales & Marketing,m,31,6,5,0,1,49,1
34150,Technology,f,28,4,1,0,1,79,0
12451,Finance,f,55,10,3,0,1,61,0
28003,Procurement,m,29,6,3,0,3,68,0
28775,Sales & Marketing,m,23,1,,0,1,53,0
33341,Sales & Marketing,m,27,1,,0,2,54,0
26014,Sales & Marketing,m,44,18,3,0,1,53,0
68089,Operations,m,31,5,1,0,1,58,0
750,Sales & Marketing,m,50,7,3,0,3,51,0
31907,Finance,m,29,2,3,0,1,57,0
55214,Sales & Marketing,m,31,5,3,0,3,42,0
44156,Sales & Marketing,m,34,8,5,0,1,51,0
8207,Sales & Marketing,m,33,2,4,0,1,47,0
52977,Procurement,m,23,2,1,0,1,69,0
52573,Operations,m,42,13,5,0,1,58,0
22047,Sales & Marketing,m,37,6,2,0,1,50,0
64876,Sales & Marketing,m,32,6,5,0,1,50,0
31699,HR,f,33,8,1,0,1,44,0
75541,Technology,m,34,2,1,0,1,78,0
42923,Sales & Marketing,f,27,3,1,0,1,48,0
49614,Operations,f,32,3,1,0,1,60,0
54801,HR,f,47,7,2,0,1,49,0
16854,Sales & Marketing,m,42,13,5,0,1,46,0
74732,Technology,m,31,2,5,0,1,95,1
68801,Finance,f,33,7,3,1,1,58,1
661,Technology,f,33,5,4,0,1,83,0
17029,HR,m,28,5,5,0,1,50,0
65809,Procurement,m,47,18,2,0,2,72,0
65028,Operations,f,37,9,4,0,1,60,0
57303,Operations,f,44,4,3,1,1,59,1
32053,Analytics,f,34,10,5,0,1,88,0
19133,HR,m,33,7,2,0,1,47,0
72787,Procurement,m,31,7,2,0,2,67,0
30734,Finance,f,44,15,3,0,1,58,0
4315,Procurement,f,35,5,3,0,3,67,0
63313,Operations,m,45,4,5,0,1,56,0
46274,Technology,f,35,8,3,0,1,78,0
24126,Finance,m,31,9,3,0,1,57,0
46136,Technology,m,25,2,2,0,1,82,0
62382,Analytics,m,30,2,3,0,1,84,0
